timestamp,location,carbon_intensity_gco2_kwh,renewable_energy_pct,grid_demand_mw,electricity_price_per_kwh
2024-01-19 10:00:00,Asia-Pacific,500,0.27,851,0.126
2024-01-19 11:00:00,US-East,408,0.62,1847,0.148
2024-01-19 11:00:00,US-West,327,0.64,1120,0.123
2024-01-19 11:00:00,EU-Central,278,0.42,1879,0.147
2024-01-19 11:00:00,Asia-Pacific,536,0.44,1119,0.086
2024-01-19 12:00:00,US-East,367,0.21,729,0.137
2024-01-19 12:00:00,US-West,339,0.78,554,0.095
2024-01-19 12:00:00,EU-Central,283,0.29,995,0.111
2024-01-19 12:00:00,Asia-Pacific,530,0.71,1603,0.093
2024-01-19 13:00:00,US-East,388,0.66,803,0.113
2024-01-19 13:00:00,US-West,252,0.27,812,0.132
2024-01-19 13:00:00,EU-Central,256,0.78,1465,0.081
2024-01-19 13:00:00,Asia-Pacific,507,0.55,912,0.101
2024-01-19 14:00:00,US-East,400,0.23,516,0.087
2024-01-19 14:00:00,US-West,341,0.46,1351,0.139
2024-01-19 14:00:00,EU-Central,294,0.55,1997,0.119
2024-01-19 14:00:00,Asia-Pacific,487,0.22,1318,0.114
2024-01-19 15:00:00,US-East,425,0.63,1889,0.143
2024-01-19 15:00:00,US-West,312,0.34,624,0.117
2024-01-19 15:00:00,EU-Central,254,0.55,1633,0.084
2024-01-19 15:00:00,Asia-Pacific,532,0.45,1469,0.088
2024-01-19 16:00:00,US-East,429,0.76,1210,0.111
2024-01-19 16:00:00,US-West,305,0.21,1089,0.131
2024-01-19 16:00:00,EU-Central,260,0.41,975,0.116
2024-01-19 16:00:00,Asia-Pacific,525,0.75,1194,0.145
2024-01-19 17:00:00,US-East,441,0.59,768,0.142
2024-01-19 17:00:00,US-West,342,0.63,1353,0.138
2024-01-19 17:00:00,EU-Central,286,0.59,1237,0.136
2024-01-19 17:00:00,Asia-Pacific,470,0.57,1078,0.128
2024-01-19 18:00:00,US-East,361,0.6,764,0.092
2024-01-19 18:00:00,US-West,270,0.56,706,0.136
2024-01-19 18:00:00,EU-Central,263,0.38,928,0.119
2024-01-19 18:00:00,Asia-Pacific,452,0.42,1034,0.105
2024-01-19 19:00:00,US-East,370,0.3,1531,0.082
2024-01-19 19:00:00,US-West,258,0.4,733,0.123
2024-01-19 19:00:00,EU-Central,215,0.54,1496,0.098
2024-01-19 19:00:00,Asia-Pacific,493,0.67,595,0.134
2024-01-19 20:00:00,US-East,421,0.36,809,0.14
2024-01-19 20:00:00,US-West,315,0.56,713,0.129
2024-01-19 20:00:00,EU-Central,256,0.68,727,0.148
2024-01-19 20:00:00,Asia-Pacific,550,0.57,708,0.138
2024-01-19 21:00:00,US-East,355,0.5,842,0.124
2024-01-19 21:00:00,US-West,276,0.75,821,0.131
2024-01-19 21:00:00,EU-Central,290,0.46,1536,0.115
2024-01-19 21:00:00,Asia-Pacific,462,0.29,1244,0.103
2024-01-19 22:00:00,US-East,367,0.27,913,0.111
2024-01-19 22:00:00,US-West,303,0.66,513,0.097
2024-01-19 22:00:00,EU-Central,260,0.4,1534,0.092
2024-01-19 22:00:00,Asia-Pacific,484,0.42,1349,0.105
2024-01-19 23:00:00,US-East,435,0.35,1584,0.11
2024-01-19 23:00:00,US-West,279,0.28,1378,0.109
2024-01-19 23:00:00,EU-Central,252,0.74,1557,0.136
2024-01-19 23:00:00,Asia-Pacific,496,0.77,1406,0.09
2024-01-20 00:00:00,US-East,351,0.63,1559,0.146
2024-01-20 00:00:00,US-West,260,0.4,1322,0.149
2024-01-20 00:00:00,EU-Central,221,0.46,1305,0.133
2024-01-20 00:00:00,Asia-Pacific,534,0.75,809,0.143
2024-01-20 01:00:00,US-East,357,0.79,1960,0.136
2024-01-20 01:00:00,US-West,316,0.78,1358,0.108
2024-01-20 01:00:00,EU-Central,287,0.62,1123,0.131
2024-01-20 01:00:00,Asia-Pacific,490,0.75,516,0.138
2024-01-20 02:00:00,US-East,417,0.57,800,0.129
2024-01-20 02:00:00,US-West,307,0.59,1614,0.124
2024-01-20 02:00:00,EU-Central,279,0.59,1928,0.104
2024-01-20 02:00:00,Asia-Pacific,550,0.59,904,0.142
2024-01-20 03:00:00,US-East,360,0.22,1185,0.107
2024-01-20 03:00:00,US-West,342,0.64,758,0.116
2024-01-20 03:00:00,EU-Central,269,0.37,690,0.116
2024-01-20 03:00:00,Asia-Pacific,489,0.51,1801,0.091
2024-01-20 04:00:00,US-East,353,0.73,1605,0.121
2024-01-20 04:00:00,US-West,280,0.7,1122,0.131
2024-01-20 04:00:00,EU-Central,264,0.27,622,0.139
2024-01-20 04:00:00,Asia-Pacific,483,0.58,1225,0.089
2024-01-20 05:00:00,US-East,446,0.59,755,0.111
2024-01-20 05:00:00,US-West,323,0.64,1428,0.104
2024-01-20 05:00:00,EU-Central,230,0.68,1691,0.12
2024-01-20 05:00:00,Asia-Pacific,530,0.6,1719,0.096
2024-01-20 06:00:00,US-East,388,0.37,1964,0.12
2024-01-20 06:00:00,US-West,267,0.63,1564,0.132
2024-01-20 06:00:00,EU-Central,213,0.4,1692,0.093
2024-01-20 06:00:00,Asia-Pacific,549,0.42,700,0.09
2024-01-20 07:00:00,US-East,404,0.7,667,0.086
2024-01-20 07:00:00,US-West,304,0.73,1475,0.095
2024-01-20 07:00:00,EU-Central,209,0.42,1577,0.108
2024-01-20 07:00:00,Asia-Pacific,521,0.51,1308,0.141
2024-01-20 08:00:00,US-East,424,0.5,1367,0.15
2024-01-20 08:00:00,US-West,338,0.76,1502,0.131
2024-01-20 08:00:00,EU-Central,253,0.69,795,0.115
2024-01-20 08:00:00,Asia-Pacific,512,0.63,764,0.148
2024-01-20 09:00:00,US-East,415,0.72,741,0.129
2024-01-20 09:00:00,US-West,308,0.48,821,0.146
2024-01-20 09:00:00,EU-Central,247,0.75,743,0.122
2024-01-20 09:00:00,Asia-Pacific,502,0.27,1256,0.12
2024-01-20 10:00:00,US-East,355,0.51,741,0.106
2024-01-20 10:00:00,US-West,297,0.38,1495,0.082
2024-01-20 10:00:00,EU-Central,218,0.29,1707,0.11
2024-01-20 10:00:00,Asia-Pacific,489,0.73,941,0.093
2024-01-20 11:00:00,US-East,444,0.49,750,0.118
2024-01-20 11:00:00,US-West,258,0.72,1355,0.114
2024-01-20 11:00:00,EU-Central,239,0.54,1191,0.135
2024-01-20 11:00:00,Asia-Pacific,510,0.7,1740,0.089
2024-01-20 12:00:00,US-East,367,0.5,1443,0.133
2024-01-20 12:00:00,US-West,335,0.47,1990,0.103
2024-01-20 12:00:00,EU-Central,279,0.6,1338,0.107
2024-01-20 12:00:00,Asia-Pacific,500,0.4,593,0.147
2024-01-20 13:00:00,US-East,406,0.64,1822,0.086
2024-01-20 13:00:00,US-West,271,0.62,1671,0.124
2024-01-20 13:00:00,EU-Central,298,0.62,1649,0.125
2024-01-20 13:00:00,Asia-Pacific,532,0.54,894,0.147
2024-01-20 14:00:00,US-East,419,0.55,608,0.147
2024-01-20 14:00:00,US-West,316,0.31,1474,0.115
2024-01-20 14:00:00,EU-Central,202,0.27,1589,0.093
2024-01-20 14:00:00,Asia-Pacific,452,0.36,921,0.097
2024-01-20 15:00:00,US-East,440,0.7,1686,0.111
2024-01-20 15:00:00,US-West,318,0.56,1322,0.121
2024-01-20 15:00:00,EU-Central,262,0.72,547,0.104
2024-01-20 15:00:00,Asia-Pacific,473,0.45,1581,0.102
2024-01-20 16:00:00,US-East,382,0.25,703,0.118
2024-01-20 16:00:00,US-West,286,0.29,1023,0.134
2024-01-20 16:00:00,EU-Central,219,0.38,1334,0.128
2024-01-20 16:00:00,Asia-Pacific,457,0.57,1166,0.093
2024-01-20 17:00:00,US-East,441,0.24,1298,0.087
2024-01-20 17:00:00,US-West,268,0.45,1163,0.098
2024-01-20 17:00:00,EU-Central,215,0.23,990,0.133
2024-01-20 17:00:00,Asia-Pacific,525,0.34,1541,0.133
2024-01-20 18:00:00,US-East,399,0.77,1051,0.084
2024-01-20 18:00:00,US-West,309,0.53,634,0.114
2024-01-20 18:00:00,EU-Central,252,0.58,538,0.099
2024-01-20 18:00:00,Asia-Pacific,525,0.61,1004,0.133
2024-01-20 19:00:00,US-East,433,0.67,1123,0.12
2024-01-20 19:00:00,US-West,307,0.25,1802,0.115
2024-01-20 19:00:00,EU-Central,300,0.78,1264,0.118
2024-01-20 19:00:00,Asia-Pacific,471,0.67,1600,0.147
2024-01-20 20:00:00,US-East,421,0.47,502,0.137
2024-01-20 20:00:00,US-West,329,0.37,842,0.08
2024-01-20 20:00:00,EU-Central,261,0.36,1013,0.139
2024-01-20 20:00:00,Asia-Pacific,498,0.8,1794,0.095
2024-01-20 21:00:00,US-East,415,0.37,830,0.132
2024-01-20 21:00:00,US-West,322,0.24,683,0.108
2024-01-20 21:00:00,EU-Central,215,0.7,1984,0.119
2024-01-20 21:00:00,Asia-Pacific,485,0.73,931,0.123
2024-01-20 22:00:00,US-East,390,0.73,1201,0.124
2024-01-20 22:00:00,US-West,346,0.62,1059,0.097
2024-01-20 22:00:00,EU-Central,241,0.4,1441,0.147
2024-01-20 22:00:00,Asia-Pacific,492,0.21,1916,0.089
2024-01-20 23:00:00,US-East,350,0.57,508,0.143
2024-01-20 23:00:00,US-West,336,0.3,1638,0.143
2024-01-20 23:00:00,EU-Central,290,0.49,1304,0.118
2024-01-20 23:00:00,Asia-Pacific,550,0.73,1833,0.085
2024-01-21 00:00:00,US-East,353,0.74,1875,0.111
2024-01-21 00:00:00,US-West,265,0.41,1270,0.138
2024-01-21 00:00:00,EU-Central,245,0.43,1927,0.149
2024-01-21 00:00:00,Asia-Pacific,465,0.48,895,0.111
2024-01-21 01:00:00,US-East,378,0.65,1075,0.128
2024-01-21 01:00:00,US-West,340,0.41,684,0.137
2024-01-21 01:00:00,EU-Central,280,0.38,1970,0.095
2024-01-21 01:00:00,Asia-Pacific,513,0.78,575,0.1
2024-01-21 02:00:00,US-East,440,0.62,928,0.08
2024-01-21 02:00:00,US-West,331,0.44,1068,0.12
2024-01-21 02:00:00,EU-Central,263,0.3,896,0.126
2024-01-21 02:00:00,Asia-Pacific,522,0.6,1734,0.12
2024-01-21 03:00:00,US-East,358,0.55,633,0.089
2024-01-21 03:00:00,US-West,322,0.71,1571,0.131
2024-01-21 03:00:00,EU-Central,235,0.32,1888,0.082
2024-01-21 03:00:00,Asia-Pacific,538,0.61,1758,0.098
2024-01-21 04:00:00,US-East,421,0.73,504,0.146
2024-01-21 04:00:00,US-West,332,0.6,1831,0.084
2024-01-21 04:00:00,EU-Central,241,0.46,1333,0.099
2024-01-21 04:00:00,Asia-Pacific,537,0.51,1514,0.105
2024-01-21 05:00:00,US-East,447,0.23,1977,0.096
2024-01-21 05:00:00,US-West,285,0.75,1590,0.111
2024-01-21 05:00:00,EU-Central,200,0.44,1185,0.086
2024-01-21 05:00:00,Asia-Pacific,523,0.68,962,0.148
2024-01-21 06:00:00,US-East,404,0.77,1011,0.094
2024-01-21 06:00:00,US-West,292,0.39,1782,0.124
2024-01-21 06:00:00,EU-Central,203,0.49,549,0.121
2024-01-21 06:00:00,Asia-Pacific,530,0.76,1012,0.097
2024-01-21 07:00:00,US-East,410,0.34,1197,0.138
2024-01-21 07:00:00,US-West,292,0.51,984,0.146
2024-01-21 07:00:00,EU-Central,299,0.56,1398,0.133
2024-01-21 07:00:00,Asia-Pacific,530,0.47,755,0.086
2024-01-21 08:00:00,US-East,357,0.75,1272,0.102
2024-01-21 08:00:00,US-West,338,0.24,761,0.084
2024-01-21 08:00:00,EU-Central,256,0.23,1750,0.124
2024-01-21 08:00:00,Asia-Pacific,458,0.26,614,0.119
2024-01-21 09:00:00,US-East,387,0.71,1322,0.087
2024-01-21 09:00:00,US-West,346,0.45,1727,0.135
2024-01-21 09:00:00,EU-Central,279,0.21,1286,0.112
2024-01-21 09:00:00,Asia-Pacific,504,0.73,1768,0.087
2024-01-21 10:00:00,US-East,433,0.76,553,0.112
2024-01-21 10:00:00,US-West,292,0.55,721,0.087
2024-01-21 10:00:00,EU-Central,276,0.63,1714,0.135
2024-01-21 10:00:00,Asia-Pacific,474,0.74,758,0.125
2024-01-21 11:00:00,US-East,382,0.41,1485,0.131
2024-01-21 11:00:00,US-West,306,0.31,781,0.136
2024-01-21 11:00:00,EU-Central,207,0.28,1697,0.111
2024-01-21 11:00:00,Asia-Pacific,533,0.65,1137,0.121
2024-01-21 12:00:00,US-East,419,0.67,801,0.113
2024-01-21 12:00:00,US-West,327,0.41,1255,0.148
2024-01-21 12:00:00,EU-Central,266,0.55,1889,0.09
2024-01-21 12:00:00,Asia-Pacific,480,0.5,1645,0.14
2024-01-21 13:00:00,US-East,404,0.41,910,0.125
2024-01-21 13:00:00,US-West,275,0.67,1199,0.093
2024-01-21 13:00:00,EU-Central,260,0.62,1457,0.122
2024-01-21 13:00:00,Asia-Pacific,492,0.71,1659,0.147
2024-01-21 14:00:00,US-East,428,0.38,1173,0.091
2024-01-21 14:00:00,US-West,308,0.73,586,0.115
2024-01-21 14:00:00,EU-Central,200,0.58,1919,0.096
2024-01-21 14:00:00,Asia-Pacific,529,0.33,1484,0.131
2024-01-21 15:00:00,US-East,392,0.68,1269,0.094
2024-01-21 15:00:00,US-West,273,0.7,513,0.105
2024-01-21 15:00:00,EU-Central,209,0.41,1636,0.088
2024-01-21 15:00:00,Asia-Pacific,487,0.46,1792,0.121
2024-01-21 16:00:00,US-East,447,0.42,560,0.094
2024-01-21 16:00:00,US-West,286,0.3,1036,0.13
2024-01-21 16:00:00,EU-Central,243,0.71,1003,0.092
2024-01-21 16:00:00,Asia-Pacific,452,0.31,1036,0.144
2024-01-21 17:00:00,US-East,352,0.7,781,0.107
2024-01-21 17:00:00,US-West,350,0.73,1193,0.146
2024-01-21 17:00:00,EU-Central,239,0.47,1257,0.137
2024-01-21 17:00:00,Asia-Pacific,534,0.3,1579,0.148
2024-01-21 18:00:00,US-East,429,0.73,1956,0.085
2024-01-21 18:00:00,US-West,268,0.73,767,0.136
2024-01-21 18:00:00,EU-Central,224,0.52,1922,0.106
2024-01-21 18:00:00,Asia-Pacific,526,0.46,1802,0.097
2024-01-21 19:00:00,US-East,355,0.66,1702,0.093
2024-01-21 19:00:00,US-West,318,0.38,804,0.103
2024-01-21 19:00:00,EU-Central,206,0.58,1073,0.141
2024-01-21 19:00:00,Asia-Pacific,515,0.78,1501,0.095
2024-01-21 20:00:00,US-East,360,0.67,1858,0.123
2024-01-21 20:00:00,US-West,271,0.51,1821,0.133
2024-01-21 20:00:00,EU-Central,247,0.5,1450,0.093
2024-01-21 20:00:00,Asia-Pacific,541,0.42,1922,0.114
2024-01-21 21:00:00,US-East,413,0.48,1690,0.108
2024-01-21 21:00:00,US-West,324,0.59,924,0.095
2024-01-21 21:00:00,EU-Central,225,0.47,980,0.108
2024-01-21 21:00:00,Asia-Pacific,489,0.46,1272,0.12
2024-01-21 22:00:00,US-East,397,0.35,673,0.089
2024-01-21 22:00:00,US-West,260,0.38,1562,0.105
2024-01-21 22:00:00,EU-Central,274,0.22,1549,0.123
2024-01-21 22:00:00,Asia-Pacific,504,0.47,1385,0.109
2024-01-21 23:00:00,US-East,413,0.39,1283,0.082
2024-01-21 23:00:00,US-West,306,0.34,1821,0.085
2024-01-21 23:00:00,EU-Central,210,0.38,1527,0.116
2024-01-21 23:00:00,Asia-Pacific,532,0.25,1066,0.145
2024-01-22 00:00:00,US-East,362,0.27,1237,0.083
2024-01-22 00:00:00,US-West,275,0.4,1882,0.103
2024-01-22 00:00:00,EU-Central,238,0.65,1899,0.139
2024-01-22 00:00:00,Asia-Pacific,474,0.62,782,0.15
2024-01-22 01:00:00,US-East,446,0.63,1612,0.144
2024-01-22 01:00:00,US-West,251,0.66,1077,0.138
2024-01-22 01:00:00,EU-Central,300,0.8,1330,0.138
2024-01-22 01:00:00,Asia-Pacific,546,0.59,1466,0.126
2024-01-22 02:00:00,US-East,447,0.77,1314,0.096
2024-01-22 02:00:00,US-West,342,0.65,1471,0.096
2024-01-22 02:00:00,EU-Central,275,0.67,1459,0.131
2024-01-22 02:00:00,Asia-Pacific,509,0.4,675,0.102
2024-01-22 03:00:00,US-East,374,0.46,1929,0.109
2024-01-22 03:00:00,US-West,306,0.47,1643,0.082
2024-01-22 03:00:00,EU-Central,217,0.55,762,0.101
2024-01-22 03:00:00,Asia-Pacific,544,0.21,1849,0.138
2024-01-22 04:00:00,US-East,393,0.34,1371,0.128
2024-01-22 04:00:00,US-West,301,0.66,1914,0.118
2024-01-22 04:00:00,EU-Central,241,0.55,1662,0.135
2024-01-22 04:00:00,Asia-Pacific,467,0.29,1176,0.12
2024-01-22 05:00:00,US-East,427,0.75,1675,0.141
2024-01-22 05:00:00,US-West,298,0.32,1300,0.084
2024-01-22 05:00:00,EU-Central,249,0.31,722,0.103
2024-01-22 05:00:00,Asia-Pacific,507,0.58,1123,0.087
2024-01-22 06:00:00,US-East,363,0.6,863,0.082
2024-01-22 06:00:00,US-West,338,0.56,554,0.093
2024-01-22 06:00:00,EU-Central,208,0.75,1290,0.1
2024-01-22 06:00:00,Asia-Pacific,479,0.37,1573,0.085
2024-01-22 07:00:00,US-East,357,0.42,522,0.092
2024-01-22 07:00:00,US-West,302,0.43,726,0.089
2024-01-22 07:00:00,EU-Central,253,0.49,640,0.107
2024-01-22 07:00:00,Asia-Pacific,476,0.28,921,0.102
2024-01-22 08:00:00,US-East,440,0.6,825,0.122
2024-01-22 08:00:00,US-West,289,0.55,1529,0.13
2024-01-22 08:00:00,EU-Central,258,0.37,515,0.149
2024-01-22 08:00:00,Asia-Pacific,507,0.24,1317,0.122
2024-01-22 09:00:00,US-East,381,0.52,1665,0.142
2024-01-22 09:00:00,US-West,308,0.48,580,0.132
2024-01-22 09:00:00,EU-Central,236,0.59,1434,0.104
2024-01-22 09:00:00,Asia-Pacific,541,0.68,1300,0.123
2024-01-22 10:00:00,US-East,372,0.45,867,0.143
2024-01-22 10:00:00,US-West,343,0.46,1287,0.144
2024-01-22 10:00:00,EU-Central,223,0.62,695,0.108
2024-01-22 10:00:00,Asia-Pacific,455,0.34,823,0.099
2024-01-22 11:00:00,US-East,430,0.52,1865,0.144
2024-01-22 11:00:00,US-West,339,0.64,944,0.144
2024-01-22 11:00:00,EU-Central,252,0.8,1632,0.088
2024-01-22 11:00:00,Asia-Pacific,497,0.25,715,0.115
2024-01-22 12:00:00,US-East,449,0.4,1423,0.092
2024-01-22 12:00:00,US-West,276,0.5,1446,0.082
2024-01-22 12:00:00,EU-Central,281,0.62,1445,0.107
2024-01-22 12:00:00,Asia-Pacific,545,0.44,898,0.108
2024-01-22 13:00:00,US-East,351,0.35,1952,0.144
2024-01-22 13:00:00,US-West,291,0.6,1450,0.114
2024-01-22 13:00:00,EU-Central,208,0.25,1845,0.097
2024-01-22 13:00:00,Asia-Pacific,506,0.28,1071,0.139
2024-01-22 14:00:00,US-East,371,0.7,1743,0.087
2024-01-22 14:00:00,US-West,287,0.27,1300,0.092
2024-01-22 14:00:00,EU-Central,285,0.66,1887,0.099
2024-01-22 14:00:00,Asia-Pacific,506,0.41,943,0.13
2024-01-22 15:00:00,US-East,436,0.52,1405,0.129
2024-01-22 15:00:00,US-West,331,0.69,1812,0.126
2024-01-22 15:00:00,EU-Central,284,0.74,1299,0.128
2024-01-22 15:00:00,Asia-Pacific,506,0.23,509,0.083
2024-01-22 16:00:00,US-East,398,0.66,1011,0.106
2024-01-22 16:00:00,US-West,280,0.32,532,0.11
2024-01-22 16:00:00,EU-Central,201,0.4,893,0.128
2024-01-22 16:00:00,Asia-Pacific,458,0.33,697,0.136
2024-01-22 17:00:00,US-East,435,0.3,842,0.083
2024-01-22 17:00:00,US-West,315,0.26,1169,0.103
2024-01-22 17:00:00,EU-Central,280,0.31,924,0.145
2024-01-22 17:00:00,Asia-Pacific,500,0.76,747,0.096
2024-01-22 18:00:00,US-East,363,0.41,855,0.081
2024-01-22 18:00:00,US-West,333,0.39,1297,0.095
2024-01-22 18:00:00,EU-Central,228,0.24,1070,0.125
2024-01-22 18:00:00,Asia-Pacific,497,0.23,947,0.109
2024-01-22 19:00:00,US-East,448,0.56,708,0.13
2024-01-22 19:00:00,US-West,322,0.3,694,0.122
2024-01-22 19:00:00,EU-Central,280,0.62,1888,0.145
2024-01-22 19:00:00,Asia-Pacific,548,0.62,1180,0.092
2024-01-22 20:00:00,US-East,447,0.73,1151,0.148
2024-01-22 20:00:00,US-West,335,0.49,1186,0.081
2024-01-22 20:00:00,EU-Central,274,0.47,1546,0.125
2024-01-22 20:00:00,Asia-Pacific,479,0.5,1943,0.149
2024-01-22 21:00:00,US-East,379,0.21,754,0.102
2024-01-22 21:00:00,US-West,344,0.46,998,0.123
2024-01-22 21:00:00,EU-Central,207,0.28,1521,0.101
2024-01-22 21:00:00,Asia-Pacific,469,0.43,1814,0.083
2024-01-22 22:00:00,US-East,442,0.56,1408,0.132
2024-01-22 22:00:00,US-West,292,0.28,1150,0.125
2024-01-22 22:00:00,EU-Central,297,0.22,1349,0.125
2024-01-22 22:00:00,Asia-Pacific,486,0.65,969,0.139
2024-01-22 23:00:00,US-East,392,0.41,921,0.118
2024-01-22 23:00:00,US-West,335,0.79,1907,0.129
2024-01-22 23:00:00,EU-Central,228,0.56,1281,0.117
2024-01-22 23:00:00,Asia-Pacific,473,0.47,512,0.085
2024-01-23 00:00:00,US-East,412,0.24,894,0.084
2024-01-23 00:00:00,US-West,268,0.76,757,0.086
2024-01-23 00:00:00,EU-Central,275,0.53,918,0.097
2024-01-23 00:00:00,Asia-Pacific,460,0.46,1456,0.102
2024-01-23 01:00:00,US-East,442,0.32,1368,0.092
2024-01-23 01:00:00,US-West,281,0.38,1680,0.111
2024-01-23 01:00:00,EU-Central,281,0.32,1485,0.086
2024-01-23 01:00:00,Asia-Pacific,496,0.44,843,0.113
2024-01-23 02:00:00,US-East,404,0.5,1387,0.133
2024-01-23 02:00:00,US-West,311,0.21,1281,0.11
2024-01-23 02:00:00,EU-Central,210,0.66,1114,0.122
2024-01-23 02:00:00,Asia-Pacific,469,0.53,859,0.098
2024-01-23 03:00:00,US-East,409,0.38,1080,0.106
2024-01-23 03:00:00,US-West,327,0.49,1182,0.09
2024-01-23 03:00:00,EU-Central,260,0.32,888,0.08
2024-01-23 03:00:00,Asia-Pacific,514,0.64,1266,0.114
2024-01-23 04:00:00,US-East,403,0.76,1264,0.107
2024-01-23 04:00:00,US-West,289,0.58,1704,0.085
2024-01-23 04:00:00,EU-Central,204,0.8,754,0.107
2024-01-23 04:00:00,Asia-Pacific,522,0.3,1393,0.147
2024-01-23 05:00:00,US-East,448,0.75,1979,0.104
2024-01-23 05:00:00,US-West,340,0.49,1910,0.106
2024-01-23 05:00:00,EU-Central,207,0.59,1368,0.131
2024-01-23 05:00:00,Asia-Pacific,481,0.49,1240,0.124
2024-01-23 06:00:00,US-East,436,0.22,1863,0.125
2024-01-23 06:00:00,US-West,283,0.56,1894,0.09
2024-01-23 06:00:00,EU-Central,231,0.56,1857,0.139
2024-01-23 06:00:00,Asia-Pacific,451,0.27,689,0.125
2024-01-23 07:00:00,US-East,399,0.44,1700,0.148
2024-01-23 07:00:00,US-West,260,0.51,886,0.141
2024-01-23 07:00:00,EU-Central,221,0.7,1017,0.128
2024-01-23 07:00:00,Asia-Pacific,514,0.78,1848,0.142
2024-01-23 08:00:00,US-East,425,0.38,1342,0.133
2024-01-23 08:00:00,US-West,343,0.72,723,0.125
2024-01-23 08:00:00,EU-Central,299,0.68,792,0.099
2024-01-23 08:00:00,Asia-Pacific,476,0.76,1315,0.129
2024-01-23 09:00:00,US-East,350,0.79,1507,0.08
2024-01-23 09:00:00,US-West,258,0.66,1355,0.117
2024-01-23 09:00:00,EU-Central,283,0.37,1382,0.092
2024-01-23 09:00:00,Asia-Pacific,497,0.31,775,0.094
2024-01-23 10:00:00,US-East,373,0.5,725,0.112
2024-01-23 10:00:00,US-West,277,0.31,620,0.132
2024-01-23 10:00:00,EU-Central,297,0.32,1337,0.111
2024-01-23 10:00:00,Asia-Pacific,529,0.27,1803,0.092
2024-01-23 11:00:00,US-East,387,0.25,755,0.099
2024-01-23 11:00:00,US-West,293,0.22,980,0.113
2024-01-23 11:00:00,EU-Central,286,0.66,519,0.084
2024-01-23 11:00:00,Asia-Pacific,546,0.77,1862,0.121
2024-01-23 12:00:00,US-East,355,0.26,1569,0.135
2024-01-23 12:00:00,US-West,298,0.56,1044,0.145
2024-01-23 12:00:00,EU-Central,260,0.65,1737,0.11
2024-01-23 12:00:00,Asia-Pacific,497,0.61,1202,0.15
2024-01-23 13:00:00,US-East,380,0.76,1862,0.108
2024-01-23 13:00:00,US-West,328,0.23,1229,0.141
2024-01-23 13:00:00,EU-Central,212,0.2,1930,0.108
2024-01-23 13:00:00,Asia-Pacific,467,0.22,751,0.141
2024-01-23 14:00:00,US-East,385,0.77,1009,0.106
2024-01-23 14:00:00,US-West,329,0.61,1473,0.116
2024-01-23 14:00:00,EU-Central,284,0.31,1806,0.147
2024-01-23 14:00:00,Asia-Pacific,491,0.21,1237,0.141
2024-01-23 15:00:00,US-East,444,0.4,1409,0.096
2024-01-23 15:00:00,US-West,312,0.44,1754,0.136
2024-01-23 15:00:00,EU-Central,244,0.46,1475,0.149
2024-01-23 15:00:00,Asia-Pacific,539,0.74,1288,0.101
2024-01-23 16:00:00,US-East,374,0.63,1565,0.141
2024-01-23 16:00:00,US-West,350,0.71,1533,0.082
2024-01-23 16:00:00,EU-Central,263,0.68,1117,0.138
2024-01-23 16:00:00,Asia-Pacific,520,0.79,1456,0.092
2024-01-23 17:00:00,US-East,407,0.77,1487,0.126
2024-01-23 17:00:00,US-West,280,0.35,849,0.133
2024-01-23 17:00:00,EU-Central,284,0.62,716,0.11
2024-01-23 17:00:00,Asia-Pacific,541,0.22,1168,0.143
2024-01-23 18:00:00,US-East,448,0.37,1972,0.098
2024-01-23 18:00:00,US-West,310,0.77,1873,0.089
2024-01-23 18:00:00,EU-Central,217,0.75,1797,0.131
2024-01-23 18:00:00,Asia-Pacific,461,0.68,1181,0.141
2024-01-23 19:00:00,US-East,423,0.66,1730,0.085
2024-01-23 19:00:00,US-West,293,0.43,1969,0.132
2024-01-23 19:00:00,EU-Central,292,0.43,1815,0.135
2024-01-23 19:00:00,Asia-Pacific,505,0.69,957,0.098
2024-01-23 20:00:00,US-East,387,0.25,682,0.104
2024-01-23 20:00:00,US-West,325,0.76,737,0.12
2024-01-23 20:00:00,EU-Central,216,0.71,1278,0.12
2024-01-23 20:00:00,Asia-Pacific,450,0.39,1708,0.117
2024-01-23 21:00:00,US-East,399,0.79,1154,0.134
2024-01-23 21:00:00,US-West,336,0.76,758,0.116
2024-01-23 21:00:00,EU-Central,277,0.55,718,0.108
2024-01-23 21:00:00,Asia-Pacific,518,0.71,1147,0.09
2024-01-23 22:00:00,US-East,387,0.7,1523,0.128
2024-01-23 22:00:00,US-West,268,0.56,798,0.132
2024-01-23 22:00:00,EU-Central,289,0.22,1155,0.102
2024-01-23 22:00:00,Asia-Pacific,538,0.27,1946,0.12
2024-01-23 23:00:00,US-East,430,0.7,1513,0.1
2024-01-23 23:00:00,US-West,298,0.24,1182,0.091
2024-01-23 23:00:00,EU-Central,291,0.33,2000,0.145
2024-01-23 23:00:00,Asia-Pacific,478,0.62,607,0.145
2024-01-24 00:00:00,US-East,449,0.31,1498,0.131
2024-01-24 00:00:00,US-West,288,0.79,1850,0.144
2024-01-24 00:00:00,EU-Central,220,0.79,1622,0.107
2024-01-24 00:00:00,Asia-Pacific,504,0.61,1213,0.133
2024-01-24 01:00:00,US-East,400,0.24,1988,0.1
2024-01-24 01:00:00,US-West,339,0.75,1935,0.14
